product_sku_code,customer,year,yearweek,nielsen_total_volume,promotion_indicator,top_brand,flavor_internal,pack_type_internal,pack_size_internal,units_per_package_internal,material_medium_description,price_per_item,price_per_litre,price_per_100ml,week,week_sin,week_cos,continuous_week
283978,L2_ASDA,2025,202516,41092,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5264,1.443657143,0.144365714,16,0.935016243,-0.354604887,119
409690,L2_MORRISONS,2025,202511,2493,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.7984,1.438787879,0.143878788,11,0.970941817,0.239315664,114
407265,L2_ASDA,2025,202514,875,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5223,3.482,0.3482,14,0.992708874,-0.12053668,117
414198,L2_TESCO,2025,202513,14201,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.7128,0.8564,0.08564,13,1.0,-1.61e-16,116
429221,L2_SAINSBURY'S,2025,202518,1751,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.4212,1.4212,0.14212,18,0.822983866,-0.568064747,121
414197,L2_TESCO,2025,202518,10020,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.5771,1.354962121,0.135496212,18,0.822983866,-0.568064747,121
409690,L2_ASDA,2025,202518,3963,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.9727,1.504810606,0.150481061,18,0.822983866,-0.568064747,121
207883,L2_ASDA,2025,202519,1259,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5199,3.466,0.3466,19,0.748510748,-0.663122658,122
283978,L2_CRTG,2025,202516,26260,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5998,1.4856,0.14856,16,0.935016243,-0.354604887,119
407265,L2_TESCO,2025,202516,1018,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5631,3.754,0.3754,16,0.935016243,-0.354604887,119
429221,L2_ASDA,2025,202517,890,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.4506,1.4506,0.14506,17,0.885456026,-0.464723172,120
429221,L2_CRTG,2025,202518,355,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.9386,1.9386,0.19386,18,0.822983866,-0.568064747,121
283971,L2_SAINSBURY'S,2025,202517,2146,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.655,1.517142857,0.151714286,17,0.885456026,-0.464723172,120
429221,L2_ASDA,2025,202518,798,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.77,1.77,0.177,18,0.822983866,-0.568064747,121
283978,L2_CRTG,2025,202526,27830,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5995,1.485428571,0.148542857,26,-3.22e-16,-1.0,129
283971,L2_TESCO,2025,202529,6209,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.5594,1.462514286,0.146251429,29,-0.354604887,-0.935016243,132
408320,L2_ASDA,2025,202526,15122,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3979,0.69895,0.069895,26,-3.22e-16,-1.0,129
283971,L2_MORRISONS,2025,202526,3501,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.57,1.468571429,0.146857143,26,-3.22e-16,-1.0,129
414197,L2_CRTG,2025,202527,9173,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7422,1.4175,0.14175,27,-0.12053668,-0.992708874,130
414198,L2_SAINSBURY'S,2025,202528,6556,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.7356,0.8678,0.08678,28,-0.239315664,-0.970941817,131
452780,L2_ASDA,2025,202529,4139,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.4038,2.7019,0.27019,29,-0.354604887,-0.935016243,132
429221,L2_TESCO,2025,202525,3781,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.4506,1.4506,0.14506,25,0.12053668,-0.992708874,128
283978,L2_ASDA,2025,202526,32947,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.6145,1.494,0.1494,26,-3.22e-16,-1.0,129
409690,L2_TESCO,2025,202526,10416,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,4.0061,1.517462121,0.151746212,26,-3.22e-16,-1.0,129
207883,L2_ASDA,2025,202530,1202,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5267,3.511333333,0.351133333,30,-0.464723172,-0.885456026,133
283978,L2_CRTG,2025,202527,27894,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5999,1.485657143,0.148565714,27,-0.12053668,-0.992708874,130
429221,L2_SAINSBURY'S,2025,202534,1644,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.4238,1.4238,0.14238,34,-0.822983866,-0.568064747,137
409690,L2_ASDA,2025,202534,4178,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.6745,1.391856061,0.139185606,34,-0.822983866,-0.568064747,137
452780,L2_CRTG,2025,202533,3541,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,6.437,3.2185,0.32185,33,-0.748510748,-0.663122658,136
409690,L2_SAINSBURY'S,2025,202530,5303,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.7937,1.437007576,0.143700758,30,-0.464723172,-0.885456026,133
283978,L2_TESCO,2025,202520,77410,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5893,1.4796,0.14796,20,0.663122658,-0.748510748,123
414197,L2_TESCO,2025,202528,9575,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.5934,1.361136364,0.136113636,28,-0.239315664,-0.970941817,131
283978,L2_TESCO,2025,202528,83334,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5718,1.4696,0.14696,28,-0.239315664,-0.970941817,131
283978,L2_SAINSBURY'S,2025,202527,37101,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3901,1.365771429,0.136577143,27,-0.12053668,-0.992708874,130
283978,L2_TESCO,2025,202533,89037,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5033,1.430457143,0.143045714,33,-0.748510748,-0.663122658,136
283978,L2_SAINSBURY'S,2025,202533,37223,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3482,1.341828571,0.134182857,33,-0.748510748,-0.663122658,136
283978,L2_CRTG,2025,202530,24322,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5999,1.485657143,0.148565714,30,-0.464723172,-0.885456026,133
207883,L2_SAINSBURY'S,2025,202532,578,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.539,3.593333333,0.359333333,32,-0.663122658,-0.748510748,135
207883,L2_MORRISONS,2025,202530,466,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.515,3.433333333,0.343333333,30,-0.464723172,-0.885456026,133
283971,L2_ASDA,2025,202533,5924,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.0205,1.154571429,0.115457143,33,-0.748510748,-0.663122658,136
452780,L2_TESCO,2025,202533,14077,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.1179,2.55895,0.255895,33,-0.748510748,-0.663122658,136
414197,L2_CRTG,2025,202508,5724,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.744,1.418181818,0.141818182,8,0.822983866,0.568064747,111
283971,L2_ASDA,2025,202509,4528,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4972,1.426971429,0.142697143,9,0.885456026,0.464723172,112
207883,L2_CRTG,2025,202510,897,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5663,3.775333333,0.377533333,10,0.935016243,0.354604887,113
283978,L2_MORRISONS,2025,202510,23239,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5573,1.461314286,0.146131429,10,0.935016243,0.354604887,113
414197,L2_SAINSBURY'S,2025,202508,2631,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7454,1.418712121,0.141871212,8,0.822983866,0.568064747,111
409690,L2_MORRISONS,2025,202510,2478,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.8008,1.43969697,0.143969697,10,0.935016243,0.354604887,113
207883,L2_MORRISONS,2025,202510,445,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5248,3.498666667,0.349866667,10,0.935016243,0.354604887,113
407265,L2_SAINSBURY'S,2025,202509,476,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5448,3.632,0.3632,9,0.885456026,0.464723172,112
414197,L2_CRTG,2025,202507,5356,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7451,1.418598485,0.141859848,7,0.748510748,0.663122658,110
452780,L2_TESCO,2025,202502,9380,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.2919,2.64595,0.264595,2,0.239315664,0.970941817,105
407265,L2_MORRISONS,2025,202503,88,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.6429,4.286,0.4286,3,0.354604887,0.935016243,106
407265,L2_MORRISONS,2025,202505,135,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5637,3.758,0.3758,5,0.568064747,0.822983866,108
283971,L2_TESCO,2025,202505,5827,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4929,1.424514286,0.142451429,5,0.568064747,0.822983866,108
283971,L2_SAINSBURY'S,2025,202502,2218,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.5407,1.451828571,0.145182857,2,0.239315664,0.970941817,105
452780,L2_TESCO,2025,202503,9911,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.2799,2.63995,0.263995,3,0.354604887,0.935016243,106
207883,L2_MORRISONS,2025,202503,251,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.6013,4.008666667,0.400866667,3,0.354604887,0.935016243,106
414197,L2_ASDA,2025,202503,4445,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7369,1.415492424,0.141549242,3,0.354604887,0.935016243,106
414197,L2_CRTG,2025,202523,7077,0,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7441,1.418219697,0.14182197,23,0.354604887,-0.935016243,126
414197,L2_TESCO,2025,202521,8476,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.5534,1.345984848,0.134598485,21,0.568064747,-0.822983866,124
429221,L2_MORRISONS,2025,202525,957,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.8485,1.8485,0.18485,25,0.12053668,-0.992708874,128
207883,L2_CRTG,2025,202523,915,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5829,3.886,0.3886,23,0.354604887,-0.935016243,126
407265,L2_TESCO,2025,202524,1101,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5676,3.784,0.3784,24,0.239315664,-0.970941817,127
407265,L2_MORRISONS,2025,202525,207,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5339,3.559333333,0.355933333,25,0.12053668,-0.992708874,128
429221,L2_SAINSBURY'S,2025,202521,1651,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.5088,1.5088,0.15088,21,0.568064747,-0.822983866,124
452780,L2_TESCO,2025,202541,12822,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.3494,2.6747,0.26747,41,-0.970941817,0.239315664,144
408320,L2_ASDA,2025,202540,10828,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3819,0.69095,0.069095,40,-0.992708874,0.12053668,143
429221,L2_MORRISONS,2025,202541,1280,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.4029,1.4029,0.14029,41,-0.970941817,0.239315664,144
283971,L2_ASDA,2025,202542,4855,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.497,1.426857143,0.142685714,42,-0.935016243,0.354604887,145
414197,L2_ASDA,2025,202542,4842,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.7531,1.421628788,0.142162879,42,-0.935016243,0.354604887,145
407265,L2_SAINSBURY'S,2025,202539,505,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.544,3.626666667,0.362666667,39,-1.0,-1.84e-16,142
414198,L2_TESCO,2025,202542,12231,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.7481,0.87405,0.087405,42,-0.935016243,0.354604887,145
407265,L2_ASDA,2025,202540,890,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.4598,3.065333333,0.306533333,40,-0.992708874,0.12053668,143
429221,L2_TESCO,2025,202542,2253,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.8066,1.8066,0.18066,42,-0.935016243,0.354604887,145
429221,L2_CRTG,2025,202543,318,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.5611,1.5611,0.15611,43,-0.885456026,0.464723172,146
283978,L2_TESCO,2025,202523,74292,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5888,1.479314286,0.147931429,23,0.354604887,-0.935016243,126
283978,L2_TESCO,2025,202539,74359,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4474,1.398514286,0.139851429,39,-1.0,-1.84e-16,142
283978,L2_MORRISONS,2025,202541,22946,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5687,1.467828571,0.146782857,41,-0.970941817,0.239315664,144
429221,L2_CRTG,2025,202536,451,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.9412,1.9412,0.19412,36,-0.935016243,-0.354604887,139
283978,L2_CRTG,2025,202537,25232,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4471,1.398342857,0.139834286,37,-0.970941817,-0.239315664,140
414198,L2_TESCO,2025,202534,14994,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.7607,0.88035,0.088035,34,-0.822983866,-0.568064747,137
414198,L2_CRTG,2025,202537,7875,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.8349,0.91745,0.091745,37,-0.970941817,-0.239315664,140
283971,L2_ASDA,2025,202535,5387,1,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4413,1.395028571,0.139502857,35,-0.885456026,-0.464723172,138
414197,L2_MORRISONS,2025,202514,2558,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.8021,1.440189394,0.144018939,14,0.992708874,-0.12053668,117
283971,L2_ASDA,2025,202515,4299,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.6006,1.486057143,0.148605714,15,0.970941817,-0.239315664,118
207883,L2_MORRISONS,2025,202514,432,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5243,3.495333333,0.349533333,14,0.992708874,-0.12053668,117
429221,L2_TESCO,2025,202514,2071,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.8081,1.8081,0.18081,14,0.992708874,-0.12053668,117
407265,L2_SAINSBURY'S,2025,202515,434,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5482,3.654666667,0.365466667,15,0.970941817,-0.239315664,118
283971,L2_CRTG,2025,202515,2234,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.5579,1.461657143,0.146165714,15,0.970941817,-0.239315664,118
452780,L2_SAINSBURY'S,2025,202511,4573,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.1497,2.57485,0.257485,11,0.970941817,0.239315664,114
283971,L2_ASDA,2025,202512,4473,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.4906,1.4232,0.14232,12,0.992708874,0.12053668,115
414197,L2_MORRISONS,2025,202515,2607,1,FANTA,ORANGE,CAN,330,8,330MLCAN 3X8P FANTA ORG,3.83,1.450757576,0.145075758,15,0.970941817,-0.239315664,118
409690,L2_MORRISONS,2025,202512,2519,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.7889,1.435189394,0.143518939,12,0.992708874,0.12053668,115
407265,L2_TESCO,2025,202512,919,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5666,3.777333333,0.377733333,12,0.992708874,0.12053668,115
407265,L2_SAINSBURY'S,2025,202511,423,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.545,3.633333333,0.363333333,11,0.970941817,0.239315664,114
429221,L2_SAINSBURY'S,2025,202512,1198,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.8406,1.8406,0.18406,12,0.992708874,0.12053668,115
452780,L2_ASDA,2025,202514,4814,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,4.689,2.3445,0.23445,14,0.992708874,-0.12053668,117
207883,L2_ASDA,2025,202512,1128,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5237,3.491333333,0.349133333,12,0.992708874,0.12053668,115
207883,L2_TESCO,2025,202518,691,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5307,3.538,0.3538,18,0.822983866,-0.568064747,121
408320,L2_TESCO,2025,202517,35105,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.2714,0.6357,0.06357,17,0.885456026,-0.464723172,120
408320,L2_ASDA,2025,202518,16155,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3714,0.6857,0.06857,18,0.822983866,-0.568064747,121
429221,L2_SAINSBURY'S,2025,202517,1531,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.4217,1.4217,0.14217,17,0.885456026,-0.464723172,120
407265,L2_SAINSBURY'S,2025,202518,478,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5467,3.644666667,0.364466667,18,0.822983866,-0.568064747,121
408320,L2_MORRISONS,2025,202519,10413,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.2533,0.62665,0.062665,19,0.748510748,-0.663122658,122
407265,L2_MORRISONS,2025,202516,204,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5385,3.59,0.359,16,0.935016243,-0.354604887,119
409690,L2_TESCO,2025,202518,9669,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,4.0201,1.522765152,0.152276515,18,0.822983866,-0.568064747,121
452780,L2_ASDA,2025,202518,3775,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.3364,2.6682,0.26682,18,0.822983866,-0.568064747,121
408320,L2_ASDA,2025,202519,14270,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.3734,0.6867,0.06867,19,0.748510748,-0.663122658,122
429221,L2_TESCO,2025,202526,3571,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.4254,1.4254,0.14254,26,-3.22e-16,-1.0,129
283971,L2_ASDA,2025,202528,4541,0,COCA-COLA,COLA & CHERRY,PET,1750,1,1.75LNRP X6 CHERRY COKE,2.5988,1.485028571,0.148502857,28,-0.239315664,-0.970941817,131
407265,L2_TESCO,2025,202528,1305,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5606,3.737333333,0.373733333,28,-0.239315664,-0.970941817,131
408320,L2_ASDA,2025,202529,16735,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.0487,0.52435,0.052435,29,-0.354604887,-0.935016243,132
407265,L2_TESCO,2025,202525,1258,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5641,3.760666667,0.376066667,25,0.12053668,-0.992708874,128
452780,L2_SAINSBURY'S,2025,202527,3434,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.9262,2.9631,0.29631,27,-0.12053668,-0.992708874,130
408320,L2_TESCO,2025,202526,40408,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.5638,0.7819,0.07819,26,-3.22e-16,-1.0,129
207883,L2_TESCO,2025,202528,1004,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5315,3.543333333,0.354333333,28,-0.239315664,-0.970941817,131
408320,L2_MORRISONS,2025,202532,11959,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.2006,0.6003,0.06003,32,-0.663122658,-0.748510748,135
452780,L2_TESCO,2025,202530,8154,0,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.2291,2.61455,0.261455,30,-0.464723172,-0.885456026,133
414198,L2_ASDA,2025,202513,8622,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.6785,0.83925,0.083925,13,1.0,-1.61e-16,116
283978,L2_TESCO,2025,202512,73250,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.4964,1.426514286,0.142651429,12,0.992708874,0.12053668,115
408320,L2_TESCO,2025,202529,39642,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.5323,0.76615,0.076615,29,-0.354604887,-0.935016243,132
283978,L2_TESCO,2025,202525,84526,0,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5887,1.479257143,0.147925714,25,0.12053668,-0.992708874,128
283978,L2_TESCO,2025,202531,88543,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.3846,1.362628571,0.136262857,31,-0.568064747,-0.822983866,134
429221,L2_MORRISONS,2025,202531,1681,1,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.2904,1.2904,0.12904,31,-0.568064747,-0.822983866,134
429221,L2_ASDA,2025,202534,838,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.7218,1.7218,0.17218,34,-0.822983866,-0.568064747,137
414198,L2_ASDA,2025,202532,10437,1,FANTA,ORANGE,PET,2000,1,2LNRP X6 FTA ORANGE,1.4921,0.74605,0.074605,32,-0.663122658,-0.748510748,135
408320,L2_TESCO,2025,202533,45465,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.4131,0.70655,0.070655,33,-0.748510748,-0.663122658,136
452780,L2_MORRISONS,2025,202534,2219,1,MONSTER,NOT STATED,CAN,500,4,500MLCAN 6X4P MN ULTRA,5.0122,2.5061,0.25061,34,-0.822983866,-0.568064747,137
283978,L2_CRTG,2025,202531,25025,1,COCA-COLA,COLA,PET,1750,1,1.75LNRP X6 COCA-COLA,2.5999,1.485657143,0.148565714,31,-0.568064747,-0.822983866,134
408320,L2_CRTG,2025,202531,9831,0,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.7576,0.8788,0.08788,31,-0.568064747,-0.822983866,134
408320,L2_MORRISONS,2025,202533,14738,1,SCHWEPPES,LEMON,PET,2000,1,2LNRP X6 SW LEMONADE,1.1946,0.5973,0.05973,33,-0.748510748,-0.663122658,136
407265,L2_ASDA,2025,202532,860,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5255,3.503333333,0.350333333,32,-0.663122658,-0.748510748,135
207883,L2_CRTG,2025,202508,886,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5628,3.752,0.3752,8,0.822983866,0.568064747,111
429221,L2_SAINSBURY'S,2025,202508,1140,0,SCHWEPPES,GINGER,PET,1000,1,1LNRP X6 CD GNGR ALE REDSGN,1.8443,1.8443,0.18443,8,0.822983866,0.568064747,111
407265,L2_ASDA,2025,202509,826,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5217,3.478,0.3478,9,0.885456026,0.464723172,112
409690,L2_ASDA,2025,202511,2778,1,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.49,1.321969697,0.13219697,11,0.970941817,0.239315664,114
409690,L2_TESCO,2025,202506,6544,0,SPRITE ZERO / NO SUGAR / DIET / LIGHT,LEMON & LIME,CAN,330,8,330MLCAN 3X8P SPRITE NO SUGAR,3.7634,1.425530303,0.14255303,6,0.663122658,0.748510748,109
207883,L2_CRTG,2025,202507,821,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.563,3.753333333,0.375333333,7,0.748510748,0.663122658,110
207883,L2_SAINSBURY'S,2025,202506,714,1,APPLETISER,APPLE,CAN,150,1,150MLCAN X24 APPLETISER,0.5358,3.572,0.3572,6,0.663122658,0.748510748,109
407265,L2_MORRISONS,2025,202507,179,1,COCA-COLA LIGHT / DIET COKE,COLA,CAN,150,1,150MLCAN X24 DIET COKE,0.5217,3.478,0.3478,7,0.748510748,0.663122658,110
